COMMENT_ID,AUTHOR,DATE,CONTENT,LIKE_COUNT,CLASS
Ugxjxglemz5tQisd8qZ4AaABAg,@edjones5014,2018-09-23T18:41:56Z,"Like a &quot;remade&quot; M T.V of Toni Basil&#39;s Music Video Micky.  <br><br><br>When Imitation is the sincerest form of flattery<br><br>To imitate someone is to pay the person a genuine compliment — often an unintended compliment; <br><br>Much appreciated .... The video is the Millennial Generation&#39;s longing for the 60&#39;s 70&#39;s and 80&#39;s <br><br>Sends much love to Taylor Swift, continue your success",0,1
UgwKXZxBsm9z9fcCDjx4AaABAg,@user-qx7lb9jd9j,2018-09-23T05:28:23Z,"Just a daily guide<br><br>How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",9,1
UgxTQNXHl_3fmWT_s4B4AaABAg,@user-qx7lb9jd9j,2018-09-23T01:00:29Z,"A daily guide<br><br>How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",1,1
Ugw4EeK-cZ239mDqAkB4AaABAg,@user-qx7lb9jd9j,2018-09-22T03:51:38Z,"How to str**m<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After str**ming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After str**ming your list of mv&#39;s, clear youtube history and cache and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your vi*ws",42,1
UgykPRHrxhdV0DGr79F4AaABAg,@user-qx7lb9jd9j,2018-09-20T10:41:32Z,"If Roar is the first female music video to reach 3B, Shake it off will be the fastest female music video to reach 3B views. Roar was released a year before Shake it off was released. So it&#39;s 100% that SIO will be the fastest to 3B by female mv. At the end both will have a record, it&#39;s a fair race...",31,1
Ugx4UUZmAOnzNLl1IRx4AaABAg,@user-qx7lb9jd9j,2018-09-19T03:44:46Z,"How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",2,1
Ugz8CWlW5YH65FiKwwJ4AaABAg,@user-qx7lb9jd9j,2018-09-15T09:30:04Z,"How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",0,1
Ugy9tUFpweewzZM_fn14AaABAg,@user-qx7lb9jd9j,2018-09-14T21:34:34Z,"How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",27,1
Ugy__IjXF0rAnZmzr914AaABAg,@user-qx7lb9jd9j,2018-09-14T14:11:48Z,"How to stream<br><br>·Don&#39;t pause, play the video until it&#39;s finish.<br><br>·Don&#39;t skip and pause ads.<br><br>·After streaming, rest for 10 mins. then continue (you could watch other mv instead, 3-4MV&#39;s. As long as it is 10 mins. from playing the mv)<br><br>·Don&#39;t play the same mv again, play another mv instead<br><br>·Don&#39;t use incognito<br><br>·After streaming your list of mv&#39;s, clear youtube history and start again.<br><br>·Make sure the volume is at 50% and above<br><br>·Video quality should be at 480p above<br><br>·Don&#39;t use playlists, it will not take 100% of your views",8,1
UgxNkKbW97wn8biN7ed4AaABAg,@lunareclipsicorn4651,2018-09-10T20:28:04Z,I love this song! I love the message it sends!,1,0
UgxPJxys8F32MJshBh94AaABAg,@cloea7281,2018-08-08T00:19:11Z,just clicked on this bc i’ve never seen a video with billions of views,0,0
UgyGRAql-823S_CgC_Z4AaABAg,@pcknndjjcjdjmcjmc4309,2018-08-07T13:41:39Z,"I like Taylor Swift then I got into Tom Hiddleston and then found out they were dating and now I am practically like, Taylor is well nd truly my fav singer and Tom and fav actor also not to forget Helena Bonham Carter!",0,0
UgwRdvpik_ikAVpNBzN4AaABAg,@TwistedL9Productions,2018-08-02T03:53:34Z,"Nice song but, one reason I would never date the women is she happens to make a bad breakup into a song, I understand a lot of songs come from personal experiences but dating should really not be one of them, other than that she really does have a great voice and hope coming songs are good and<br>also made with a little bit of class and tact.  I do love you taylor, but your not perfect lol",0,0
UgxfkPMdlIGBD5PjKzl4AaABAg,@orfiliavargas9574,2018-08-01T01:57:19Z,Me encanta100%la mejor,0,0
Ugwp0edEu8kQ3nE3syJ4AaABAg,@josephlewis9383,2018-07-27T19:40:16Z,"Oh sorry, I clicked this by accident. I guess I have to keep cruising by I guess.",0,0
UgyVdI3bfpNrVrdn7Oh4AaABAg,@igheado656,2018-07-21T19:07:11Z,Those who click 👎 take this 🖕,0,0
UgwU_8ORwBTiI3lzN1J4AaABAg,@dark_knight8313,2018-07-20T09:54:40Z,Dammn those haterss why dislike this so cool u know hmmmmm how rudee and in first place why did u even click this vedeo if u dont like ittt what an idiots hahahahahahahhahahahahahahahahaha    Like if its true,3,0
UgxmhHb5wmIT7z4BcCN4AaABAg,@bournejackson7799,2018-07-01T18:58:19Z,Es könnte eine Mysteriös Hyper Frau wie diese Blonde Lucy etwas so Perfekt sitzendes in die Youtubekommentare schreiben wie: <br><br>Wenn du dein Gehirn mit einer Meditation und dem Richtigem Essen genau Richtig anreizt und dann Geistig erhellendes Grass das euphorisch wirkt Puur mit einem Vaporizer genau im Richtigem Momment der Meditation auf 190 Grad rauchst du dann eine positive Nachwirkung und Erinnerung an diese Wirkung hast die deinem Gehirn positive Reize verschafft. Dann kann man ein derartiges Erlebniss wie Cannabis auf 190 Grad Rauchen mit einem Musik Titel noch besser und Impulsiver in Erinnerungen halten um dann im folgeleben durch das anhören des damaligem Musik Titels positive Reizungen  durch Gefühlserinnerungen hervor rufen und dadurch entstehen neue andere Gefühlsbotenstoffe. Man könnte also auch NUR EINMAL im Leben Grass Rauchen und das Gehirn immer wieder mit dem Selben MusikTitel zu Stimulieren. <br><br>Für ein ANDERES Bewusstsein ein anderer Mensch ein neues Bewusstsein in Liebe für die Lucy Killer Braut Gepostet bei einem 2 mrd. Youtube Video <br><br>Gratis Zusatzkommentar: <br><br>Jemand sollte jetzt eine Firma aufmachen mit einem Fitness Crosstrainer der eine 1000 Watt Batterie immer wieder aufladet. -Das bekämpft die Fettleibigkeit -Das stärkt den Körperkreislauf der Bevölkerung -Das beseitigt den Verbrauch der Rorstoffe Jemand sollte Vielleicht sogar ein ganzes Fitness Center eröffnen das zur Stromgewinnung dient. Da viele Leute in ein Fitness Center gehen die diesen Kommentar gelesen haben wird vermutlich durch das besuchen seines Fitness Centers immer wieder die Erinnerung aufgerufen über das DrehradStromgewinnungszeugs NachZuDenken <br><br>eXistenZ <br>transCendenZ <br><br>Allagra ALLAGRA!!! <br>Die Weltbeste SpieleDesignerin ist Heute höchstpersönlich hier um Sie in eine neue Welt der Videospiele zu bringen. <br>eXistenZ aus dem Hause Antena Hier ist Sie! Die ungekrönte Königin der SpielStationen <br><br>Allagra Galler <br><br><br><br>☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆ Dann sollte noch jemand in einem Regenwassergebiet wo es manchmal ganz viel Regnet Weitflächig ein Wasserauffangungssystem aufbauen das sich zu einer Riesiegen Vernetzten WasserPipeLine aufklappen lässt um Regenwasser in trockene Gebiete wo Tausende Menschen am verdursten sind und/ oder zu wenig und schlechtes Wasser trinken zu versorgen. ☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆☆,1,0
Ugxi1TIXcBY7szppGx14AaABAg,@laifkvarsten6438,2018-06-28T22:27:44Z,Right click on the video and click loop. Then right click on the tab that is playing it and mute the tab. Then go about your life but keep the song looped and the tab open. Gotta beat Roar and get to 3 billion first!,1,0
Ugy7T-avDKmYU30FDOR4AaABAg,@angelahuynh5010,2018-06-22T22:59:29Z,It  have someone copy you at Vietnam and I feel bad for that people<br> I think you need to watch that<br>Click Ha Thu Guong Mat Than Quen,0,0
Ugyuk3F7O-VgMWPy5sR4AaABAg,@frankpeters9385,2018-06-14T03:55:15Z,"To loop the video, right click on the video, then click loop, it works and you&#39;re welcome.",0,0
UgwCUzSwv1L0Zpi9Wol4AaABAg,@aprilnelson6384,2018-06-10T01:41:54Z,Did u know thet she was dating Harry styles grrrrrrrrrrr i love harry 😠😠😠,1,0
UgzMZ_7mFqtR7jRzDu14AaABAg,@moverick,2018-06-07T16:26:47Z,"And now Michelle Obama will send cops with guns shooting people to this music! Ya, you work really hard!",0,0
UgzfE26l6DAd8hHtdOh4AaABAg,@stxrlight6227,2018-05-31T17:08:52Z,Clickbait (Love u) I&#39;m it&#39;s clickbait cause how do u spin on ya head,0,0
Ugz75ZE-Ay5Yy_5OkRJ4AaABAg,@taupikswift4808,2018-05-05T13:23:27Z,"i love my queen, 4 years ago dating of the music video shake it off, my favorit song is 1989 album😘😍😍 love my queen your i the best!",1,0
UgxOpc5r9xgJEU3yAeZ4AaABAg,@marley_kp8953,2018-04-24T19:30:15Z,I love this song and video because it&#39;s sending out the message that it&#39;s ok to make mistakes and be different. Taylor is trying to say that it&#39;s ok to be a little bit awkward!! I love it so much.,0,1
Ugyv6w7wP4GKa_pCp4F4AaABAg,@kylekerr9071,2018-04-24T06:35:28Z,add cryptotap toyour browser today and start letting out the news!,0,1
Ugw2pM2GobsvtTY_YzR4AaABAg,@askyourmom6425,2018-04-21T15:09:05Z,"Came here just to click the dislike, who else?",0,0
UgzYf0n_4bYVAsu1Lml4AaABAg,@juliawilcoxsmith7175,2018-04-20T14:51:06Z,Thanks again I appreciate your email and I&#39;ll send the money for the late stop,1,1
UgwucuRC8Hm9f3g_ZoF4AaABAg,@nisanuraksoy1,2018-04-17T15:23:57Z,Sende sallayacak göt yok taylor zayıfsın,0,1
UgyYcapAb23ygxPEbWR4AaABAg,@alejandromario2480,2018-04-17T03:52:21Z,100% beautiful<br>100% talent<br>=Taylor Swift,1,0
UgwRHBRSoLJ9cLvw1mF4AaABAg,@jayram1405,2018-03-26T11:16:11Z,Send me all songs 2 play 4 him,0,0
Ugwig8-jp_w8ULrZp494AaABAg,@suchitrasinha7624,2018-03-01T06:20:01Z,Who is watching this in 2018<br><br>If you are please click the like button,0,0
UgzTIK_ei8dtbypkcPN4AaABAg,@destinyklawedme,2018-02-15T04:13:22Z,Tried to go to the mariah carey one &amp; clicked this to see sis shaking her lil square booty🤦🏿‍♀️,1,0
UgwXcNJAtfEQ4SIGfH54AaABAg,@user-uv9rb9nz6b,2018-02-02T02:40:05Z,Clickbait,0,0
Ugw9f9RmH4q61XFPwap4AaABAg,@alcoholfuego7050,2018-01-31T20:38:26Z,I like this videos and Joseph Joseca s&#39; Saturday with landscape and humor in commentary .Click on three points to read the full text .,1,1
UgylkhFftUfEEvUUL654AaABAg,@carrierubino5039,2018-01-31T11:55:09Z,I still love your song sends 2017 to 2018💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖,0,0
Ugy3IhNhZfZNAtK2Ti54AaABAg,@rainbowtrashcan7308,2018-01-25T20:20:20Z,am i the only one who just discovered the magical &quot;translate to english&quot; button upon left clicking sentences?,0,0
Ugx-YIlz1pBFWHO4reV4AaABAg,@filiciabook5408,2018-01-15T03:52:58Z,"I feel bad for the people that accidentally click the dislike button, sucks for them.",0,0
Ugx5TE1XaehJbicmhX54AaABAg,@crashamericad6123,2018-01-07T16:48:25Z,"I live in Belarus and help homeless cats. I make veterinary help and find home for cats and dogs/ if you want help a little, you can send money on bitcoin account 14xhhBbLVEL41T3C7ceXT6SepPJodLvAi2 <br>Thanks all so much!",0,1
UgwLPF0CZZESSRVcF9p4AaABAg,@aneecraft2350,2017-12-13T13:32:42Z,"People, If you want likes on your comments.<br>Comment &#39;December 2k17 or something like that to get about 200 likes guaranteed.<br>You are welcome.",1,0
UgxfQgVk3BqBCi-WWut4AaABAg,@rocklobster1976,2017-11-30T19:34:39Z,"&quot;I think it&#39;s important to be self-aware about what people are saying about you, but even more so, be very aware of who you actually are,&quot; -swift<br><br>absolutely!! I just took my first step into the entertainment industry Taylor.(Tyler, its my pleasure) And let me tell everyone, the judgements fly at you quick, and relentlessly. the better one is, the  more attraction you cause. you&#39;ve gotta understand that I think more than of who we are , since that itself is ever changing. you can never, please everyone, but if you can please at least some, you&#39;re doing something right. I&#39;m a perfectionist and I&#39;m glad to say, finally , I can see .......our &quot;brand&quot;, our &quot;image&quot; and ourselves, ARE perfection, in progress. Everyone just needs to quit being so impatient. they aren&#39;t the ones on this path.  What <del>we</del> want drives us away from our own, imperfections. See, we become PERFECT,  BECAUSE of our imperfections , and OUR reactions = the drive.  You (and M &amp; S ) obviously got a winner here!! congrats. BTW out all the people in the industry .... you, my dear I think are the closet to perfection I&#39;ve witnessed. so consciously influential . (as carey said about currency..... ) I would so love to fist bump you, if I had the chance &lt;3  --------- signed, 41 year old male you can pull a tear or two out of. now THAT truly takes talent. (call me ; ) )",1,0
UggntMqPVcocH3gCoAEC,@waynefox49,2017-11-23T18:48:03Z,I didn&#39;t mean to send it to you sorry I don&#39;t like your video by so you think you&#39;re  fancy but you&#39;re really not you not fancy at all you just want to be have a lot of fans I&#39;m done with your crap shut up get away from me and don&#39;t come back and don&#39;t even talk to me are you hate you video your song so dumb youIhate your dumb video I wish I never even met your videos I hate you I hate you I hate you I hate you I hate you I hate you I hate you I hate you I hate you ,0,0
UgxbbSthpd-lJpd3rdB4AaABAg,@stephaniediennet3826,2017-11-15T20:08:37Z,jadore cet musique 100%,0,0
UgzIlaak6N96ZMIkRit4AaABAg,@JTheWolfFandubs616,2017-11-13T06:04:47Z,"Who is watching it on these days of November. 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23?<br><br><br><br><br><br>U JUST GOT 10 DAYS TO CLICK THAT GOOD HAND",0,0
UgyuLHrL4hdPfvZSjeV4AaABAg,@paulotitojunior,2017-11-10T16:41:41Z,Mil vezes essa batida com Bololo Haha... 100% Hue Br ...,0,0
Ugw66dfeiS6MUIwElOZ4AaABAg,@enriquedelgadillo7227,2017-10-08T17:39:55Z,"Just Keep The Same Codependency  Going  By Dating The Same M.O.S. Shifting Human Nature , It Is Not Only Normal But Ads To Ultimate Orgasms. KUNDALINI  WORK IN MYSTERIOUS WAYS MY BEAUTIFUL ANGELS.",0,1
Ugz-oS9-l30lZCptNs14AaABAg,@kynes333,2017-09-25T19:59:57Z,This video makes me smile every time I see it.  Its about loving life no matter what.  I LOVE IT.  I used to find TS annoying (sorry) but i rediscovered her with this song and it made me a 100% fan.  (And also her political bravery.)  She should have sang this for the 2017 inauguration!,103,0
Ugydk55ffjgPCbB11hR4AaABAg,@jadathomas3792,2017-09-25T00:21:16Z,Good100%,0,0
UgzLQaoBl8_9UyxQjuV4AaABAg,@1dashcamboatsandcars,2017-09-21T23:44:15Z,Nice video. Send a sub,0,0
UgynEC7vlnlEo9UxSl14AaABAg,@tulthor2967,2017-09-15T17:58:43Z,"I am a simple man, I see Taylor Swift, I click on the video, video opens, I click dislike button, I leave!",0,0
UgydQeOdy6NC3Hxcs994AaABAg,@drewxyzzx5934,2017-09-02T15:28:57Z,Who else came from &quot;Look at what you made me do&quot; and just clicked on most popular on TaylorSwiftVEVO,1,0
UgylsGQVR4YZIgWJQiV4AaABAg,@mabeI,2017-08-29T13:16:19Z,Anyone else just clicked &#39;Sort by most popular&#39;?,0,0
UgzOnez1SEXREKn2h754AaABAg,@AyoKid,2017-08-29T00:17:56Z,Who else clicked most popular after watching the Look what you made me do Music Video,1673,0
Ugw4WX-MLNu4HJNzMTd4AaABAg,@user-tq5wy3yc7g,2017-08-23T16:48:25Z,"Taylor, I can&#39;t send direct message to u from twitter or ig. I WOULD LIKE TO SAY THAT U&#39;RE SAVAGE FOR DROPPING THAT SNAKE VIDEO. I don&#39;t really know why people hate u. Whatever they called u. Fck em. I hope u make good music, fck that haters. I am not really ur fans, but I do like ur music. It&#39;s always annoying the way media talks about u, ur music or everything about u (read: buzzfeed) I really hate this account coz they&#39;re such a provocator. Hope u can give us good music. The snake teaser is a VERY VERY GOOD MOVES. Yeah, haters gonna hate.",1,0
UgwGO27AoDc97wpbgmB4AaABAg,@lawezbakhtyarali8142,2017-08-22T16:08:30Z,"<a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=51"">0:51</a> send me help <br><br><br>can we get 10 likes?",0,0
UgxcMdI1ea6SG-T1uUh4AaABAg,@francisngannou5924,2017-08-13T21:50:37Z,lol i clicked on this video founding a hot pic....not because of taylor ...,0,0
Ugyug519iOhFIQwZyDJ4AaABAg,@Fairzx,2017-08-12T07:40:25Z,sex 0%<br>talend 100%,0,0
UgwH-GhKo1bXOOywjJJ4AaABAg,@saulovasquezmendoza7352,2017-08-05T15:00:13Z,100%talent,0,0
UgxDelCkYpmc4Otk3op4AaABAg,@felixramirochanona9844,2017-08-02T23:42:09Z,"first miley, you know.. then i just watch ariana grande&#39;s break free mv, kinda.. sexyal?  then i read &quot;shake it off&quot; music video by taylor i&#39;m like wtf is wrong with these people? then i clicked this vid i want to know what taylor do in this video",0,0
UgjdOhYGLzEn-3gCoAEC,@brownliquor2452,2017-07-30T00:54:40Z,"You gave yourself a bad reputation, with your serial dating,  and jealous/vengeful ♥.",0,0
Uggiio9RPGuikHgCoAEC,@redqueen6927,2017-07-22T20:48:26Z,I Love Taylor Swift and Shake it Off the Winner,0,0
UgiSZtTGXmbMeXgCoAEC,@dopeguy3608,2017-07-20T19:43:21Z,clickbaiters gunna bait,0,0
UghYGUX18TeHTXgCoAEC,@nhivu2123,2017-07-20T05:00:45Z,"Records held by Taylor Swift:<br>1. Youngest woman of the year award winner. <br>2. Youngest Grammy award winner.(at the time she won) <br>3. First female artist to have won two album of the year awards. <br>4. First female artist to have replaced herself on billboard hot 100 #1 position. <br>5. First artist to release three albums ( Speak Now, Red and 1989) with sales of one million within a single week.<br>6. First female to have 3 videos over 1 billion views. <br>7. First female to have a video over 2 billion views. <br>8. First artist to have 2 videos over 2 billion views. <br>9. Most successful country artist with most viewed country songs on youtube.(quite subjective but true) <br>10. Highest earning celebrity in the world in 2015-16.(Yes that&#39;s true. People may check out) <br>11. The only artist in history to be successful in pop and country both.(subjective but true) <br>12. Highest earning female celebrity in 2016-17.<br>13. The only artist in history of music to be awarded an award named after her name. <br>14. The second artist in history of music to have sold 100 million songs in USA (after Rihanna). <br>  And more to come!",239,0
UghjjUmDknJ2xHgCoAEC,@savagegaming3938,2017-07-19T09:01:11Z,shrek is dating talor swift,0,0
Ugh7WZIY6zJmKHgCoAEC,@jewelsmith1099,2017-07-16T03:11:55Z,this song is the best cause it sends a good message,0,0
UghpLX9Oldtqt3gCoAEC,@mariajosebarriossanchez1513,2017-07-09T21:04:15Z,"<a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=208"">3:28</a> how I wake up (everyday)<br><br><br>pause the video ... then click the blue time... you&#39;ll see it",1,0
UggAPAEkAkUgB3gCoAEC,@batuhanklc1439,2017-07-08T20:30:32Z,That&#39;s amazing huh! love u Taylor send me a message &lt;3 &lt;3 &lt;3,0,0
UgiY2EJ4_qhVMXgCoAEC,@FernandaSilva-jk4ps,2017-07-07T10:42:02Z,músicas do desendetes do filme desendetes e o cebolinha se comerão a Yasmin i no par de casas barbie a explosao vai ter um 2,0,0
Uggnuf_mS-8SSHgCoAEC,@Jasonlol101,2017-06-21T02:50:03Z,I love your songs please add another one to Samantha Caldwell thank you so I know that you&#39;ve been busy doing songs but shake it off with the best one that I love so I&#39;m trying to watch every single one that you have made so far please send me your phone number please text backs I know that you&#39;re busy right now but could you do a song about me I will tell you everything about me please do another sound like this but about a 10 year old that has had a struggling in life that when she was 18 months old she got held up by her ankle bones by game punched and,0,1
UgjzZ6oRIiWMjngCoAEC,@markwluzader1863,2017-06-13T08:44:37Z,if i was with you id be famous i just want to be quiet with the world i would love to be with yo in so many ways no sex  that part of my life is special im in pittsburgh come see me if you want i can tell when you sing you do care  about the messege your sending you sing about heart felt things and people need that some times go pens parade comming up in the city you should come hang w me we would have a blast,0,1
UgiPRa74_gmFNngCoAEC,@nelliecales9325,2017-06-12T15:58:56Z,because It is hot day  and Asia you doing today I will send me the police scanner abo you want to cry because my favorite part was talking to you and the chair and she was talking to you doing  anything and by you want a very friendly and and I was talking to date me back and Asia you doing,0,0
UghTjEcRTEX-sXgCoAEC,@melody20061,2017-06-11T10:37:33Z,All the people who clicked dislike mistook that button for keeping that song as their ringtone. ;-;,0,0
Ugj4X047wWGl9HgCoAEC,@masoudtv5897,2017-06-06T04:06:02Z,"<a href=""http://www.youtube.com/results?search_query=%23drzakirnaik"">#DrZakirNaik</a> 2-&gt; ahlan-group com 3-&gt; quranproject org 4-&gt; islamswomen com 5-&gt; islamiconlineuniversity com 6-&gt; quran com Rationally before judging a anything || you must study, analyzed and never Track the media a 100%",0,1
UgjK16iUmjBGmXgCoAEC,@allanmaldrie,2017-06-04T12:14:05Z,729 373 stupids haters who took time to type Taytay in YouTube and find shake it off and clicked on it. They give importance to Tay doing that ahaha,0,0
UgjW6ZTtrIjqGngCoAEC,@isma6443,2017-05-26T14:46:15Z,First clickbait on youtube,1,0
UggAMBN2rLOgjXgCoAEC,@anasianperson,2017-05-18T08:05:31Z,Taylor Swift&#39;s to make a last impression on the audience when she said and the Haters gonna hate hate hate hate hate. it&#39;s like she slapped all the haters in the face coming out from whatever device they are watching this music video on that made them mad to make them click dislike. lol.,0,0
UgjIGhRpnQA-g3gCoAEC,@shortsalesbarrett,2017-05-14T22:47:44Z,this song basically tells you girls to keep dating and making mistakes till you get it right smh. The definition of crazy is doing the same thing over and over again. but y&#39;all want to blame the men for your mistakes if 20 guys banged you at a bar after drinks and you keep going to a bar then maybe you need to change your place of engagement and stop drinking but you wont...,0,0
UghOKoAzidyla3gCoAEC,@theadele7823,2017-05-10T04:30:29Z,"Records held by Taylor Swift:<br>1. Youngest woman of the year award winner. <br>2. Youngest Grammy award winner.(at the time she won) <br>3. First female artist to have won two album of the year awards. <br>4. First female artist to have replaced herself on billboard hot 100 #1 position. <br>5. First artist to release three albums ( Speak Now, Red and 1989) with sales of one million within a single week.<br>6. First female to have 3 videos over 1 billion views. <br>7. First female to have a video over 2 billion views. <br>8. First artist to have 2 videos over 2 billion views. <br>9. Most successful country artist with most viewed country songs on youtube.(quite subjective but true) <br>10. Highest earning celebrity in the world in 2015-16.(Yes that&#39;s true. People may check out) <br>11. The only artist in history to be successful in pop and country both.(subjective but true) <br>12. Highest earning female celebrity in 2016-17.<br><br>And these are just counted for. <br>Love you Taylor<br><br>And yes, I am an Adele and Katy Perry fan too but Taylor seems to have more records.",313,0
Ugg-L83lfrKnAHgCoAEC,@katherinenatton-bell3575,2017-05-09T18:30:28Z,This is the sort of song the replay button was invented for. I think I&#39;ve clicked it a million times...,0,0
Ugijv_XKQiiepngCoAEC,@MoonFaceGaming,2017-04-29T17:38:43Z,Taylor Swift this is my brothers account so much well my brothers channel but this come commenting and I just want to say that I love you so much and please please please please please give me some pricing send some tickets for me and others love you so much I&#39;m your biggest fan but I this love you,1,0
UgjprI8VZ5Si5HgCoAEC,@MoonFaceGaming,2017-04-29T17:35:37Z,And Taylor Swift I love all your songs and I just wish that I can meet you for meet and greet or a concert and I just love you so much and please send me some presents or something it&#39;s OK if you don&#39;t have to I know you&#39;re busy I love you,0,0
UgiStKBlF2LQFHgCoAEC,@tagenblankenship1897,2017-04-28T01:08:26Z,love this song😙😙😙😙😙😙😙!!!!!!!!!!!!!!! $#$#100%💖💖💘💘❤❤💋💋👯,0,0
UghDdOzlVTBQ6ngCoAEC,@ailidumeni828,2017-04-24T09:42:24Z,Who loves Taylor Swift click like,0,0
UghhvkZNvi6ZN3gCoAEC,@SoyDannyAvefenix,2017-04-20T18:08:14Z,"2.000.000 Billon WTFOOOOO  good LIKE  VIDEO CLICK,  VENEZUELA  :)",1,0
UgghBbqrWZgodngCoAEC,@eckboi8536,2017-04-19T21:18:59Z,"I bet 100% of you thirsty fucks came here for <a href=""https://www.youtube.com/watch?v=nfWlot6h_JM&amp;t=120"">2:00</a>",0,0
UggghdbymzYQBHgCoAEC,@faizalshamchannel9779,2017-04-18T14:23:31Z,who is she dating now???,0,0
UghCzDWtJJau8XgCoAEC,@amyc99,2017-04-18T02:18:53Z,"This song sends such a good message- when life gets rough, just shake it off!",1,0
UgjA-ri7DfufC3gCoAEC,@pinguina2,2017-04-13T19:28:45Z,You cannot unclick when you see fat asses..,1,0
Ugj4eSoIQI97s3gCoAEC,@siryallen5452,2017-04-04T03:46:54Z,is it weird that I have had 3 relationships in the past 2 or so years? and now I&#39;m dating someone else? and I&#39;m 12?,0,0
UgizSRUujbgFQXgCoAEC,@mortalrim3329,2017-04-02T16:10:22Z,i dont even know why i clicked this video. i dont even like Taylor that much.,0,0
Ugy6a8ZfQAIbgPpC7KF4AaABAg,@theadele7823,2017-03-28T02:31:08Z,"Records held by Taylor Swift:<br>1. Youngest woman of the year award winner. <br>2. Youngest Grammy award winner. <br>3. First female artist to have won two album of the year awards. <br>4. First female artist to have replaced herself on billboard hot 100 #1 position. <br>5. First artist to release three albums ( Speak Now, Red and 1989) with sales of one million within a single week.<br>6. First female to have 3 videos over 1 billion views. <br>7. First female to have a video over 2 billion views. <br>8. First artist to have 2 videos over 2 billion views. <br>9. Most successful country artist with most viewed country songs on youtube. <br>10. Highest earning celebrity in the world in 2015-16. <br>11. The only artist in history to be successful in pop and country both. <br>12. Highest earning female celebrity in 2016-17.<br><br>And these are just counted for. <br>Love you Taylor",610,0
UgwjKOwpu3e5KG7rvdp4AaABAg,@NightMare-gh6pb,2017-03-26T18:36:33Z,Shake It Off  1.999.030.627<br>Blank Space 1.998.423.351 <br>who is the winner?,7,0
